Fecha,Resultados
2009-01-22,1971
2009-01-23,4511
2009-01-24,9901
2009-01-26,7313
2009-01-27,6527
2009-01-28,2249
2009-01-29,669
2009-01-30,458
2009-01-31,1161
2009-02-02,8394
2009-02-03,2254
2009-02-04,3254
2009-02-05,662
2009-02-06,1263
2009-02-07,1749
2009-02-09,7651
2009-02-10,6156
2009-02-11,6149
2009-02-12,9605
2009-02-13,8459
2009-02-14,8860
2009-02-16,6855
2009-02-17,9471
2009-02-18,3755
2009-02-19,2378
2009-02-20,3718
2009-02-21,6255
2009-02-23,6898
2009-02-24,3243
2009-02-25,7391
2009-02-26,6586
2009-02-27,8408
2009-02-28,2167
2009-03-02,3427
2009-03-03,3410
2009-03-04,5661
2009-03-05,2147
2009-03-06,6635
2009-03-07,3906
2009-03-09,5934
2009-03-10,75
2009-03-11,7471
2009-03-12,9126
2009-03-13,4084
2009-03-14,7234
2009-03-16,3298
2009-03-17,9720
2009-03-18,836
2009-03-19,8862
2009-03-20,8249
2009-03-21,1039
2009-03-24,2838
2009-03-25,8072
2009-03-26,9968
2009-03-27,4249
2009-03-28,1493
2009-03-30,2102
2009-03-31,6065
2009-04-01,2754
2009-04-02,6234
2009-04-03,2777
2009-04-04,9603
2009-04-06,1925
2009-04-07,8714
2009-04-08,3674
2009-04-11,6553
2009-04-13,1036
2009-04-14,9161
2009-04-15,783
2009-04-16,4347
2009-04-17,476
2009-04-18,3800
2009-04-20,7490
2009-04-21,3759
2009-04-22,8498
2009-04-23,567
2009-04-24,2558
2009-04-25,1683
2009-04-27,3380
2009-04-28,5605
2009-04-29,9933
2009-04-30,4731
2009-05-02,2062
2009-05-04,823
2009-05-05,4796
2009-05-06,1512
2009-05-07,8108
2009-05-08,9492
2009-05-09,9291
2009-05-11,3962
2009-05-12,134
2009-05-13,9408
2009-05-14,5440
2009-05-15,9232
2009-05-16,4838
2009-05-18,5432
2009-05-19,4623
2009-05-20,6972
2009-05-21,3210
2009-05-22,3411
2009-05-23,6427
2009-05-26,7938
2009-05-27,2514
2009-05-28,2883
2009-05-29,8337
2009-05-30,9733
2009-06-01,5007
2009-06-02,198
2009-06-03,1645
2009-06-04,8300
2009-06-05,8610
2009-06-06,470
2009-06-08,7652
2009-06-09,8770
2009-06-10,8158
2009-06-11,451
2009-06-12,3215
2009-06-13,1754
2009-06-16,8150
2009-06-18,6925
2009-06-19,6101
2009-06-20,8354
2009-06-23,5356
2009-06-24,7925
2009-06-25,1990
2009-06-26,5397
2009-06-27,2875
2009-06-30,8612
2009-07-01,5636
2009-07-02,5236
2009-07-03,9693
2009-07-04,7258
2009-07-06,3255
2009-07-07,1242
2009-07-08,4602
2009-07-09,2429
2009-07-10,5275
2009-07-11,4913
2009-07-13,1324
2009-07-14,8733
2009-07-15,9440
2009-07-16,6365
2009-07-17,9122
2009-07-18,899
2009-07-21,3547
2009-07-22,8604
2009-07-23,1047
2009-07-24,8752
2009-07-25,5750
2009-07-27,1087
2009-07-28,2378
2009-07-29,9081
2009-07-30,8895
2009-07-31,1388
2009-08-01,5267
2009-08-03,1337
2009-08-04,6398
2009-08-05,6346
2009-08-06,3493
2009-08-08,2874
2009-08-10,3317
2009-08-11,3666
2009-08-12,5452
2009-08-13,9607
2009-08-14,3516
2009-08-15,5651
2009-08-18,1244
2009-08-19,4165
2009-08-20,1937
2009-08-21,6837
2009-08-22,5119
2009-08-24,810
2009-08-25,5220
2009-08-26,2919
2009-08-27,5119
2009-08-28,2737
2009-08-29,2406
2009-08-31,8732
2009-09-01,611
2009-09-02,1258
2009-09-03,669
2009-09-04,5757
2009-09-05,519
2009-09-07,1586
2009-09-08,7595
2009-09-09,5348
2009-09-10,9302
2009-09-11,7122
2009-09-12,7717
2009-09-14,3393
2009-09-15,1097
2009-09-16,7013
2009-09-17,5031
2009-09-18,1683
2009-09-19,2996
2009-09-21,3208
2009-09-22,3299
2009-09-23,9642
2009-09-24,3747
2009-09-25,7220
2009-09-26,7699
2009-09-28,1283
2009-09-29,713
2009-09-30,4303
2009-10-01,2990
2009-10-02,6135
2009-10-03,5973
2009-10-05,62
2009-10-06,2630
2009-10-07,8720
2009-10-08,5296
2009-10-09,5938
2009-10-10,1656
2009-10-13,4186
2009-10-14,4136
2009-10-15,2268
2009-10-16,8064
2009-10-17,4915
2009-10-19,1632
2009-10-20,5150
2009-10-21,3305
2009-10-22,8414
2009-10-23,61
2009-10-24,9584
2009-10-26,8917
2009-10-27,8893
2009-10-28,9706
2009-10-29,2109
2009-10-30,8705
2009-10-31,4064
2009-11-03,841
2009-11-04,2780
2009-11-05,4181
2009-11-06,8350
2009-11-07,2033
2009-11-09,9031
2009-11-10,1900
2009-11-11,2257
2009-11-12,8814
2009-11-13,5951
2009-11-14,3168
2009-11-17,162
2009-11-18,1461
2009-11-19,4679
2009-11-20,5001
2009-11-21,3567
2009-11-23,3230
2009-11-24,8999
2009-11-25,9680
2009-11-26,8449
2009-11-27,6674
2009-11-28,694
2009-11-30,790
2009-12-01,863
2009-12-02,7151
2009-12-03,9803
2009-12-04,5012
2009-12-05,7112
2009-12-07,1148
2009-12-09,5616
2009-12-10,1889
2009-12-11,5036
2009-12-12,7895
2009-12-14,3863
2009-12-15,7675
2009-12-16,7053
2009-12-17,8063
2009-12-18,1797
2009-12-19,4243
2009-12-21,9648
2009-12-22,7501
2009-12-23,9605
2009-12-24,8168
2009-12-26,9590
2009-12-28,4012
2009-12-29,4437
2009-12-30,194
2009-12-31,4433
2010-01-02,8619
2010-01-04,829
2010-01-05,7820
2010-01-06,1023
2010-01-07,8994
2010-01-08,121
2010-01-09,8250
2010-01-12,4149
