Fecha,Resultados
2007-01-12,4785
2007-01-13,7234
2007-01-15,2817
2007-01-16,5118
2007-01-17,8009
2007-01-18,8149
2007-01-19,5884
2007-01-20,2927
2007-01-21,4181
2007-01-22,5639
2007-01-23,8379
2007-01-24,4590
2007-01-25,8881
2007-01-26,662
2007-01-27,3464
2007-01-28,882
2007-01-29,598
2007-01-30,10
2007-02-01,7185
2007-02-02,6059
2007-02-03,5259
2007-02-04,3359
2007-02-06,5213
2007-02-07,3007
2007-02-08,7586
2007-02-09,391
2007-02-10,7008
2007-02-11,120
2007-02-12,3587
2007-02-13,4005
2007-02-14,6711
2007-02-15,6318
2007-02-16,9556
2007-02-17,8573
2007-02-18,9484
2007-02-19,548
2007-02-20,4931
2007-02-21,9568
2007-02-22,1502
2007-02-23,1233
2007-02-24,7615
2007-02-25,3394
2007-02-26,4501
2007-02-27,128
2007-02-28,2022
2007-03-01,7985
2007-03-02,5935
2007-03-03,2947
2007-03-04,4133
2007-03-05,7580
2007-03-06,1961
2007-03-07,8618
2007-03-08,1853
2007-03-09,4552
2007-03-10,99
2007-03-11,8612
2007-03-12,2964
2007-03-13,974
2007-03-14,4872
2007-03-15,8715
2007-03-16,4117
2007-03-17,3905
2007-03-18,3567
2007-03-19,9288
2007-03-20,9784
2007-03-21,9368
2007-03-22,2738
2007-03-23,2701
2007-03-24,4121
2007-03-25,7602
2007-03-26,3537
2007-03-27,8858
2007-03-28,4941
2007-03-29,9097
2007-03-30,7545
2007-03-31,8826
2007-04-01,1343
2007-04-02,5526
2007-04-03,6305
2007-04-04,6406
2007-04-05,9620
2007-04-07,3352
2007-04-08,5519
2007-04-09,1793
2007-04-10,948
2007-04-11,8916
2007-04-12,6356
2007-04-13,5888
2007-04-14,6090
2007-04-15,5984
2007-04-16,3251
2007-04-17,8118
2007-04-18,5161
2007-04-19,9375
2007-04-20,8990
2007-04-21,2448
2007-04-22,6238
2007-04-23,8999
2007-04-24,8442
2007-04-25,1064
2007-04-26,8951
2007-04-27,2214
2007-04-28,8261
2007-04-29,7051
2007-04-30,6797
2007-05-01,1153
2007-05-02,9830
2007-05-03,8570
2007-05-04,3241
2007-05-05,8844
2007-05-06,2264
2007-05-07,4069
2007-05-08,4277
2007-05-09,9464
2007-05-10,7800
2007-05-11,8719
2007-05-12,7792
2007-05-13,1591
2007-05-14,6926
2007-05-15,2187
2007-05-16,9627
2007-05-17,1844
2007-05-18,8143
2007-05-19,7673
2007-05-20,7211
2007-05-21,3099
2007-05-22,8481
2007-05-23,8145
2007-05-24,1412
2007-05-25,6654
2007-05-26,3911
2007-05-27,3768
2007-05-28,1053
2007-05-29,5153
2007-05-30,8931
2007-05-31,5171
2007-06-01,4558
2007-06-02,4278
2007-06-03,7878
2007-06-04,617
2007-06-05,1767
2007-06-06,319
2007-06-07,4728
2007-06-08,8612
2007-06-09,6968
2007-06-10,1309
2007-06-11,9830
2007-06-12,7989
2007-06-13,6717
2007-06-14,5243
2007-06-15,3320
2007-06-16,1702
2007-06-17,9146
2007-06-18,5428
2007-06-19,3090
2007-06-20,1080
2007-06-21,8114
2007-06-22,9148
2007-06-23,6509
2007-06-24,8765
2007-06-25,218
2007-06-26,3742
2007-06-27,366
2007-06-28,3234
2007-06-29,2693
2007-06-30,6118
2007-07-01,9082
2007-07-02,9834
2007-07-03,383
2007-07-04,76
2007-07-05,9010
2007-07-06,4990
2007-07-07,78
2007-07-08,3801
2007-07-09,6585
2007-07-10,6362
2007-07-11,7237
2007-07-12,6242
2007-07-13,6885
2007-07-14,8039
2007-07-15,7112
2007-07-16,1162
2007-07-17,5105
2007-07-18,7567
2007-07-19,7311
2007-07-20,5802
2007-07-21,5389
2007-07-22,46
2007-07-23,27
2007-07-24,641
2007-07-25,4061
2007-07-26,7563
2007-07-27,6223
2007-07-28,3325
2007-07-29,5133
2007-07-30,5981
2007-07-31,4835
2007-08-01,6521
2007-08-02,961
2007-08-03,9332
2007-08-04,4496
2007-08-05,2527
2007-08-06,5312
2007-08-07,603
2007-08-08,2555
2007-08-09,5181
2007-08-10,729
2007-08-11,9604
2007-08-12,6766
2007-08-13,4947
2007-08-14,7085
2007-08-15,2927
2007-08-16,7261
2007-08-17,9380
2007-08-18,1083
2007-08-19,8063
2007-08-20,6810
2007-08-21,3947
2007-08-22,7234
2007-08-23,2434
2007-08-24,7446
2007-08-25,7127
2007-08-26,7524
2007-08-27,4420
2007-08-28,6380
2007-08-29,8684
2007-08-30,1536
2007-08-31,3519
2007-09-01,781
2007-09-02,6171
2007-09-03,6642
2007-09-04,9968
2007-09-05,8470
2007-09-06,3802
2007-09-07,298
2007-09-08,9789
2007-09-09,8471
2007-09-10,1014
2007-09-11,158
2007-09-12,9364
2007-09-13,6055
2007-09-14,7876
2007-09-15,1885
2007-09-16,7739
2007-09-17,8222
2007-09-18,6565
2007-09-19,6768
2007-09-20,5415
2007-09-21,4064
2007-09-22,9614
2007-09-23,5869
2007-09-24,9873
2007-09-25,8491
2007-09-26,7752
2007-09-27,2087
2007-09-28,3853
2007-09-29,5525
2007-09-30,3726
2007-10-02,7208
2007-10-03,9217
2007-10-04,4592
2007-10-05,3684
2007-10-06,6474
2007-10-07,6985
2007-10-08,4001
2007-10-09,426
2007-10-10,3910
2007-10-11,868
2007-10-12,745
2007-10-13,2511
2007-10-14,7856
2007-10-15,8068
2007-10-16,1282
2007-10-17,2952
2007-10-18,2467
2007-10-19,2767
2007-10-20,7893
2007-10-21,8648
2007-10-22,2385
2007-10-23,6433
2007-10-24,3968
2007-10-25,6904
2007-10-26,5148
2007-10-27,8005
2007-10-28,5211
2007-10-29,8611
2007-10-30,762
2007-10-31,8789
2007-11-01,5310
2007-11-02,9148
2007-11-03,4621
2007-11-04,2932
2007-11-05,546
2007-11-06,891
2007-11-07,7571
2007-11-08,260
2007-11-09,2361
2007-11-10,8631
