2014-10-08,6893
2014-10-09,8816
2014-10-10,8636
2014-10-11,2845
2014-10-12,3297
2014-10-13,0997
2014-10-14,7211
2014-10-15,0031
2014-10-16,4533
2014-10-17,7478
2014-10-18,7587
2014-10-19,0987
2014-10-20,1413
2014-10-21,7319
2014-10-22,5044
2014-10-23,2798
2014-10-24,6655
2014-10-25,1662
2014-10-26,3179
2014-10-27,7688
2014-10-28,9331
2014-10-29,1092
2014-10-30,3177
2014-10-31,6779
2014-11-01,7943
2014-11-02,8448
2014-11-03,8240
2014-11-04,4781
2014-11-05,0569
2014-11-06,4041
2014-11-07,9286
2014-11-08,5617
2014-11-09,8508
2014-11-10,0136
2014-11-11,1820
2014-11-12,2728
2014-11-13,2319
2014-11-14,8142
2014-11-15,3067
2014-11-16,3706
2014-11-17,2844
2014-11-18,2266
2014-11-19,3925
2014-11-20,2217
2014-11-21,1720
2014-11-22,1931
2014-11-23,0109
2014-11-24,7009
2014-11-25,4413
2014-11-26,9150
2014-11-27,7183
2014-11-28,3671
2014-11-29,6500
2014-11-30,5269
2014-12-01,1142
2014-12-02,1855
2014-12-03,6142
2014-12-04,6503
2014-12-05,0894
2014-12-06,6768
2014-12-07,5246
2014-12-08,1103
2014-12-09,1047
2014-12-10,4268
2014-12-11,3339
2014-12-12,7202
2014-12-13,5781
2014-12-14,9470
2014-12-15,1621
2014-12-16,4633
2014-12-17,7415
2014-12-18,5655
2014-12-19,7319
2014-12-20,0288
2014-12-21,4887
2014-12-22,1793
2014-12-23,1000
2014-12-24,0750
2014-12-25,5351
2014-12-26,6478
2014-12-27,9062
2014-12-28,4971
2014-12-29,6960
2014-12-30,2460
2014-12-31,9316
2015-01-01,7923
2015-01-02,1298
2015-01-03,2915
2015-01-04,8161
2015-01-05,4500
2015-01-06,0792
2015-01-07,4965
2015-01-08,4835
2015-01-09,1118
2015-01-10,6339
2015-01-11,7390
2015-01-12,9178
2015-01-13,3576
2015-01-14,6239
2015-01-15,1582
2015-01-16,2436
2015-01-17,3676
2015-01-18,3061
2015-01-19,7136
2015-01-20,6918
2015-01-21,5225
2015-01-22,0386
2015-01-23,5364
2015-01-24,2477
2015-01-25,5016
2015-01-26,5031
2015-01-27,5300
2015-01-28,8832
2015-01-29,4595
2015-01-30,6904
2015-01-31,6575
2015-02-01,9280
2015-02-02,9058
2015-02-03,1371
2015-02-04,0335
2015-02-05,5139
2015-02-06,0330
2015-02-07,4884
2015-02-08,0831
2015-02-09,3997
2015-02-10,3000
2015-02-11,3379
2015-02-12,9232
2015-02-13,7573
2015-02-14,6635
2015-02-15,1742
2015-02-16,8537
2015-02-17,6332
2015-02-18,1789
2015-02-19,3748
2015-02-20,1162
2015-02-21,9940
2015-02-22,8797
2015-02-23,1380
2015-02-24,1621
2015-02-25,9622
2015-02-26,0125
2015-02-27,2093
2015-02-28,6796
2015-03-01,0483
2015-03-02,8852
2015-03-03,6758
2015-03-04,7438
2015-03-05,9989
2015-03-06,6321
2015-03-07,7559
2015-03-08,3685
2015-03-09,2173
2015-03-10,1343
2015-03-11,4249
2015-03-12,4505
2015-03-13,7023
2015-03-14,3932
2015-03-15,6758
2015-03-16,3414
2015-03-17,3292
2015-03-18,6582
2015-03-19,9643
2015-03-20,7186
2015-03-21,2314
2015-03-22,3351
2015-03-23,2985
2015-03-24,7712
2015-03-25,1328
2015-03-26,2450
2015-03-27,4659
2015-03-28,9830
2015-03-29,2197
2015-03-30,6904
2015-03-31,4812
2015-04-01,3880
2015-04-02,3996
2015-04-03,0518
2015-04-04,7507
2015-04-05,9485
2015-04-06,9804
2015-04-07,8859
2015-04-08,9266
2015-04-09,7068
2015-04-10,3815
2015-04-11,2539
2015-04-12,3089
2015-04-13,1472
2015-04-14,8375
2015-04-15,8276
2015-04-16,4244
2015-04-17,1349
2015-04-18,6618
2015-04-19,0846
2015-04-20,9697
2015-04-21,6179
2015-04-22,1555
2015-04-23,5326
2015-04-24,3694
2015-04-25,4426
2015-04-26,6037
2015-04-27,1017
2015-04-28,9876
2015-04-29,3714
2015-04-30,9801
2015-05-01,2457
2015-05-02,6869
2015-05-03,0385
2015-05-04,2810
2015-05-05,6172
2015-05-06,0105
2015-05-07,4455
2015-05-08,1471
2015-05-09,5003
2015-05-10,4503
2015-05-11,9625
2015-05-12,4544
2015-05-13,6616
2015-05-14,0049
2015-05-15,7215
2015-05-16,0701
2015-05-17,1234
2015-05-18,9072
2015-05-19,1405
