Fecha, Resultados
2025-01-14,9541
2025-01-15,860
2025-01-16,2456
2025-01-17,2918
2025-01-18,832
2025-01-19,5031
2025-01-20,7886
2025-01-21,9638
2025-01-22,7001
2025-01-23,7628
2025-01-24,6036
2025-01-25,2183
2025-01-26,7139
2025-01-27,1686
2025-01-28,9219
2025-01-29,7376
2025-01-30,1723
2025-01-31,8474
2025-02-01,2221
2025-02-02,4201
2025-02-03,7452
2025-02-04,2981
2025-02-05,6420
2025-02-06,6560
2025-02-07,5240
2025-02-08,3390
2025-02-09,7463
2025-02-10,9022
2025-02-11,6227
2025-02-12,8999
2025-02-13,4529
2025-02-14,3724
2025-02-15,2640
2025-02-16,8250
2025-02-17,3165
2025-02-18,6868
2025-02-19,7330
2025-02-20,4849
2025-02-21,8798
2025-02-22,1318
2025-02-23,7874
2025-02-24,6741
2025-02-25,40
2025-02-26,1802
2025-02-27,3788
2025-02-28,1774
2025-03-01,3245
2025-03-02,7751
2025-03-03,7603
2025-03-04,3178
2025-03-05,5560
2025-03-06,4885
2025-03-07,466
2025-03-08,696
2025-03-09,3415
2025-03-10,2342
2025-03-11,6667
2025-03-12,7089
2025-03-13,8473
2025-03-14,3512
2025-03-15,147
2025-03-16,1583
2025-03-17,3286
2025-03-18,6131
2025-03-19,2542
2025-03-20,2302
2025-03-21,9975
2025-03-22,2915
2025-03-23,989
2025-03-24,2424
2025-03-25,3565
2025-03-26,578
2025-03-27,6960
2025-03-28,1734
2025-03-29,3126
2025-03-30,9896
2025-03-31,8746
2025-04-01,2800
2025-04-02,4370
2025-04-03,8344
2025-04-04,4781
2025-04-05,8602
2025-04-06,5006
2025-04-07,5815
2025-04-08,8742
2025-04-09,6861
2025-04-10,4849
2025-04-11,3753
2025-04-12,1773
2025-04-13,5769
2025-04-14,8615
2025-04-15,7080
2025-04-16,4557
2025-04-17,3625
2025-04-18,2678
2025-04-19,5605
2025-04-20,7419
2025-04-21,1864
2025-04-22,6969
2025-04-23,2635
2025-04-24,2145
2025-04-25,5323
2025-04-26,7576
2025-04-27,3902
2025-04-28,2205
2025-04-29,6771
2025-04-30,110
2025-05-01,7941
2025-05-02,4989
2025-05-03,291
2025-05-04,7741
2025-05-05,6257
2025-05-06,7554
2025-05-07,5124
2025-05-08,8463
2025-05-09,4223
2025-05-10,627
2025-05-11,873
2025-05-12,5281
2025-05-13,4928
2025-05-14,3316
2025-05-15,3651
2025-05-16,9744
2025-05-17,2922
2025-05-18,2565
2025-05-19,470
2025-05-20,3052
2025-05-21,9832
2025-05-22,6070
2025-05-23,4957
2025-05-24,3728
2025-05-25,5655
2025-05-26,4001
2025-05-27,6274
2025-05-28,7369
2025-05-29,6096
2025-05-30,3228
2025-05-31,3835
2025-06-01,8560
2025-06-02,61
2025-06-03,1777
2025-06-04,1300
2025-06-05,699
2025-06-06,4326
2025-06-07,2073
2025-06-08,5445
2025-06-09,6628
2025-06-10,1238
2025-06-11,2343
2025-06-12,9213
2025-06-13,14
2025-06-14,9125
2025-06-15,7302
2025-06-16,2830
2025-06-17,4136
2025-06-18,5310
2025-06-19,4245
2025-06-20,654
2025-06-21,9082
2025-06-22,8461
2025-06-23,659
2025-06-24,3846
2025-06-25,8334
2025-06-26,4852
2025-06-27,4829
2025-06-28,7534
2025-06-29,411
2025-06-30,2217
2025-07-01,9583
2025-07-02,3303
2025-07-03,4406
2025-07-04,3328
2025-07-05,1681
2025-07-06,7836
2025-07-07,312
2025-07-08,3888
2025-07-09,5748
2025-07-10,21
2025-07-11,8186
2025-07-12,1535
2025-07-13,352
2025-07-14,5105
2025-07-15,907
2025-07-16,9339
2025-07-17,6555
2025-07-18,2373
2025-07-19,7038
2025-07-20,5702
2025-07-21,2526
2025-07-22,3404
2025-07-23,7991
2025-07-24,5517
2025-07-25,9272
2025-07-26,9032
2025-07-27,5540
2025-07-28,1288
2025-07-29,3063
2025-07-30,7774
2025-07-31,5618
2025-08-01,580
2025-08-02,1836
2025-08-03,1969
2025-08-04,3356
2025-08-05,9125
2025-08-06,535
2025-08-07,5508
2025-08-08,8614
2025-08-09,8697
2025-08-10,7325
2025-08-11,4968
2025-08-12,4370
2025-08-13,941
2025-08-14,4242
2025-08-15,1947
2025-08-16,8328
2025-08-17,5641
2025-08-18,141
2025-08-19,7805
2025-08-20,8347
2025-08-21,8857
2025-08-22,4148
2025-08-23,244
2025-08-24,6322
2025-08-25,388
2025-08-26,6783
2025-08-27,9385
2025-08-28,4530
2025-08-29,5834
2025-08-30,6567
2025-08-31,5967
2025-09-01,1511
2025-09-02,2238
2025-09-03,9348
2025-09-04,9029
2025-09-05,8301
2025-09-06,447
2025-09-07,6191
2025-09-08,8333
2025-09-09,6243
2025-09-10,2912
2025-09-11,8913
2025-09-12,2409
2025-09-13,8418
2025-09-14,3025
2025-09-15,6221
2025-09-16,1469
2025-09-17,6766
2025-09-18,9007
2025-09-19,7889
2025-09-20,644
2025-09-21,6708
2025-09-22,4349
2025-09-23,5677
2025-09-24,5597
2025-09-25,652
2025-09-26,2502
2025-09-27,5427
2025-09-28,5347
2025-09-29,9265
2025-09-30,4159
2025-10-01,9820
2025-10-02,8986
2025-10-03,1820
2025-10-04,1223
2025-10-05,3867
2025-10-06,8823
2025-10-07,6622
2025-10-08,6607
2025-10-09,8273
2025-10-10,2696
2025-10-11,3376
2025-10-12,7002
2025-10-13,8490
2025-10-14,157
2025-10-15,9648
2025-10-16,457
2025-10-17,2776
2025-10-18,9516
2025-10-19,1617
2025-10-20,5213
2025-10-21,9503
2025-10-22,3362
2025-10-23,3715
2025-10-24,2641
2025-10-25,1370
2025-10-26,1852
2025-10-27,5534
2025-10-28,2691
2025-10-29,3461
2025-10-30,8838
2025-10-31,9005
2025-11-01,4690
2025-11-02,1700
2025-11-03,4392
2025-11-04,7635
2025-11-05,4708
2025-11-06,4361
2025-11-07,5755
2025-11-08,338
2025-11-09,5502
2025-11-10,9451
2025-11-11,4148
2025-11-12,5324
2025-11-13,0126
2025-11-14,2632
2025-11-15,7350
2025-11-16,3376
2025-11-17,8303
2025-11-18,6752
2025-11-19,0988
2025-11-20,6155
2025-11-21,2719
2025-11-22,6879
2025-11-23,3273
2025-11-24,7277
2025-11-25,0091
2025-11-26,0527
2025-11-27,5591
2025-11-28,2894
2025-11-29,7984
2025-11-30,2136
2025-12-01,8391
2025-12-02,9351
2025-12-03,0798
2025-12-04,3266
2025-12-05,4138
2025-12-06,4742
2025-12-07,6254
2025-12-08,7244
2025-12-09,8254
2025-12-10,2344
2025-12-11,9528
2025-12-12,4635
2025-12-13,2001
2025-12-14,8178
2025-12-15,7806
2025-12-16,8532
2025-12-17,9214
2025-12-18,7842
2025-12-19,8000
2025-12-20,3486

