Fecha,Resultados
2024-05-02,801
2024-05-02,768
2024-05-03,78
2024-05-03,950
2024-05-04,831
2024-05-04,768
2024-05-05,719
2024-05-05,41
2024-05-06,855
2024-05-06,130
2024-05-07,535
2024-05-07,431
2024-05-08,760
2024-05-08,783
2024-05-09,207
2024-05-09,573
2024-05-10,315
2024-05-10,495
2024-05-11,132
2024-05-11,582
2024-05-12,203
2024-05-12,895
2024-05-13,274
2024-05-13,134
2024-05-14,458
2024-05-14,188
2024-05-15,493
2024-05-15,738
2024-05-16,314
2024-05-16,691
2024-05-17,422
2024-05-17,58
2024-05-18,325
2024-05-18,406
2024-05-19,210
2024-05-19,504
2024-05-20,779
2024-05-20,130
2024-05-21,801
2024-05-21,438
2024-05-22,553
2024-05-22,813
2024-05-23,85
2024-05-23,492
2024-05-24,93
2024-05-24,310
2024-05-25,852
2024-05-25,116
2024-05-26,39
2024-05-26,828
2024-05-27,81
2024-05-27,673
2024-05-28,313
2024-05-28,362
2024-05-29,622
2024-05-29,519
2024-05-30,443
2024-05-30,46
2024-05-31,783
2024-05-31,128
2024-06-01,56
2024-06-01,62
2024-06-02,883
2024-06-02,141
2024-06-03,275
2024-06-03,475
2024-06-04,198
2024-06-04,951
2024-06-05,600
2024-06-05,463
2024-06-06,383
2024-06-06,230
2024-06-07,324
2024-06-07,755
2024-06-08,12
2024-06-08,554
2024-06-09,679
2024-06-09,371
2024-06-10,736
2024-06-10,860
2024-06-11,922
2024-06-11,740
2024-06-12,271
2024-06-12,481
2024-06-13,644
2024-06-13,728
2024-06-14,995
2024-06-14,954
2024-06-15,419
2024-06-15,835
2024-06-16,962
2024-06-16,831
2024-06-17,813
2024-06-17,987
2024-06-18,541
2024-06-18,708
2024-06-19,571
2024-06-19,567
2024-06-20,648
2024-06-20,931
2024-06-21,826
2024-06-21,350
2024-06-22,931
2024-06-22,365
2024-06-23,255
2024-06-23,93
2024-06-24,444
2024-06-24,483
2024-06-25,815
2024-06-25,892
2024-06-26,924
2024-06-26,666
2024-06-27,680
2024-06-27,504
2024-06-28,134
2024-06-28,464
2024-06-29,520
2024-06-29,715
2024-06-30,580
2024-06-30,402
2024-07-01,426
2024-07-01,233
2024-07-02,787
2024-07-02,214
2024-07-03,202
2024-07-03,768
2024-07-04,403
2024-07-04,517
2024-07-05,457
2024-07-05,261
2024-07-06,776
2024-07-06,441
2024-07-07,63
2024-07-07,178
2024-07-08,885
2024-07-08,159
2024-07-09,168
2024-07-09,273
2024-07-10,921
2024-07-10,416
2024-07-11,886
2024-07-11,356
2024-07-12,222
2024-07-12,477
2024-07-13,343
2024-07-13,156
2024-07-14,360
2024-07-14,920
2024-07-15,537
2024-07-15,119
2024-07-16,969
2024-07-16,577
2024-07-17,664
2024-07-17,791
2024-07-18,329
2024-07-18,571
2024-07-19,973
2024-07-19,823
2024-07-20,770
2024-07-20,847
2024-07-21,483
2024-07-21,997
2024-07-22,32
1900-01-08,578
2024-07-23,536
2024-07-23,585
2024-07-24,385
2024-07-24,235
2024-07-25,400
2024-07-25,380
2024-07-26,816
2024-07-26,562
2024-07-27,96
2024-07-27,884
2024-07-28,292
2024-07-28,986
2024-07-29,405
2024-07-29,153
2024-07-30,447
2024-07-30,49
2024-07-31,14
2024-07-31,716
2024-08-01,703
2024-08-01,833
2024-08-02,974
2024-08-02,526
2024-08-03,147
2024-08-03,783
2024-08-04,712
2024-08-04,841
2024-08-05,103
2024-08-05,210
2024-08-06,342
2024-08-06,730
2024-08-07,421
2024-08-07,212
2024-08-08,55
2024-08-08,625
2024-08-09,73
2024-08-09,322
2024-08-10,895
2024-08-10,963
2024-08-11,995
2024-08-11,278
2024-08-12,937
2024-08-12,18
2024-08-13,790
2024-08-13,158
2024-08-14,648
2024-08-14,353
2024-08-15,418
2024-08-15,10
2024-08-16,345
2024-08-16,967
2024-08-17,947
2024-08-17,191
2024-08-18,18
2024-08-18,551
2024-08-19,442
2024-08-19,254
2024-08-20,511
2024-08-20,319
2024-08-21,147
2024-08-21,281
2024-08-22,941
2024-08-22,531
2024-08-23,870
2024-08-23,384
2024-08-24,128
2024-08-24,990
2024-08-25,208
2024-08-25,759
2024-08-26,129
2024-08-26,413
2024-08-27,522
2024-08-27,293
2024-08-28,462
2024-08-28,69
2024-08-29,604
2024-08-29,613
2024-08-30,151
2024-08-30,377
2024-08-31,139
2024-08-31,185
2024-09-01,579
2024-09-01,620
2024-09-02,829
2024-09-02,360
2024-09-03,262
2024-09-03,344
2024-09-04,210
2024-09-04,555
2024-09-05,50
2024-09-05,192
2024-09-06,793
2024-09-06,631
2024-09-07,528
2024-09-07,410
2024-09-08,367
2024-09-08,457
2024-09-09,347
2024-09-09,314
2024-09-10,321
2024-09-10,552
2024-09-11,647
2024-09-11,802
2024-09-12,543
2024-09-12,141
2024-09-13,522
2024-09-13,138
2024-09-14,754
2024-09-14,989
2024-09-15,375
2024-09-15,508
2024-09-16,689
2024-09-16,505
2024-09-17,792
2024-09-17,761
2024-09-18,42
2024-09-18,201
2024-09-19,40
2024-09-19,74
2024-09-20,252
2024-09-20,296
2024-09-21,88
2024-09-21,700
2024-09-22,661
2024-09-22,721
2024-09-23,824
2024-09-23,226
2024-09-24,7
2024-09-24,96
2024-09-25,902
2024-09-25,462
2024-09-26,768
2024-09-26,423
2024-09-27,485
2024-09-27,596
2024-09-28,445
2024-09-28,445
2024-09-29,358
2024-09-29,148
2024-09-30,997
2024-09-30,40
2024-10-01,817
2024-10-01,744
2024-10-02,597
2024-10-02,516
2024-10-03,445
2024-10-03,962
2024-10-04,232
2024-10-04,187
2024-10-05,444
2024-10-05,596
2024-10-06,767
2024-10-06,92
2024-10-07,501
2024-10-07,754
2024-10-08,989
2024-10-08,630
2024-10-09,730
2024-10-09,235
2024-10-10,316
2024-10-10,110
2024-10-11,93
2024-10-11,532
2024-10-12,491
2024-10-12,905
2024-10-13,19
2024-10-13,282
2024-10-14,350
2024-10-14,836
2024-10-15,881
2024-10-15,911
2024-10-16,641
2024-10-16,150
2024-10-17,331
2024-10-17,929
2024-10-18,991
2024-10-18,776
2024-10-19,217
2024-10-19,472
2024-10-20,312
2024-10-20,397
2024-10-21,415
2024-10-21,164
2024-10-22,527
2024-10-22,118
2024-10-23,551
2024-10-23,282
2024-10-24,693
2024-10-24,472
2024-10-25,684
2024-10-25,332
2024-10-26,99
2024-10-26,593
2024-10-27,332
2024-10-27,188
2024-10-28,180
2024-10-28,433
2024-10-29,12
2024-10-29,68
2024-10-30,215
2024-10-30,942
2024-10-31,14
2024-10-31,845
2024-11-01,45
2024-11-01,959
2024-11-02,291
2024-11-02,795
2024-11-03,691
2024-11-03,376
2024-11-04,29
2024-11-04,861
2024-11-05,182
2024-11-05,795
2024-11-06,284
2024-11-06,802
2024-11-07,763
2024-11-07,686
2024-11-08,504
2024-11-08,621
2024-11-09,43
2024-11-09,353
2024-11-10,565
2024-11-10,377
2024-11-11,705
2024-11-11,532
2024-11-12,50
2024-11-12,631
2024-11-13,595
2024-11-13,956
2024-11-14,100
2024-11-14,971
2024-11-15,667
2024-11-15,650
2024-11-16,598
2024-11-16,213
2024-11-17,509
2024-11-17,434
2024-11-18,715
2024-11-18,579
2024-11-19,799
2024-11-19,991
2024-11-20,821
2024-11-20,260
2024-11-21,566
2024-11-21,184
2024-11-22,533
2024-11-22,236
2024-11-23,175
2024-11-23,426
2024-11-24,115
2024-11-24,647
2024-11-25,915
2024-11-25,84
2024-11-26,123
2024-11-26,454
2024-11-27,312
2024-11-27,243
2024-11-28,518
2024-11-28,661
2024-11-29,28
2024-11-29,187
2024-11-30,94
2024-11-30,370
2024-12-01,718
2024-12-01,26
2024-12-02,135
2024-12-02,40
2024-12-03,753
2024-12-03,835
2024-12-04,706
2024-12-04,99
2024-12-05,440
2024-12-05,724
2024-12-06,780
2024-12-06,878
2024-12-07,869
2024-12-07,524
2024-12-08,930
2024-12-08,111
2024-12-09,980
2024-12-09,840
2024-12-10,321
2024-12-10,843
2024-12-11,321
2024-12-11,843
2024-12-12,99
2024-12-12,450
2024-12-13,543
2024-12-13,831
2024-12-14,947
2024-12-14,34
2024-12-15,797
2024-12-15,272
2024-12-16,993
2024-12-16,380
2024-12-17,790
2024-12-17,443
2024-12-18,600
2024-12-18,587
2024-12-19,268
2024-12-19,932
2024-12-20,438
2024-12-20,23
2024-12-21,474
2024-12-21,830
2024-12-22,775
2024-12-22,699
2024-12-23,273
2024-12-23,6
2024-12-24,500
2024-12-24,913
2024-12-25,627
2024-12-25,365
2024-12-26,668
2024-12-26,511
2024-12-27,239
2024-12-27,470
2024-12-28,375
2024-12-28,684
2024-12-29,638
2024-12-29,803
2024-12-30,89
2024-12-30,883
2024-12-31,919
2024-12-31,909
2025-01-01,321
2025-01-01,78
2025-01-02,234
2025-01-02,985
2025-01-03,4
2025-01-03,492
2025-01-04,777
2025-01-04,332
2025-01-05,886
2025-01-05,640
2025-01-06,972
2025-01-06,909
2025-01-07,553
2025-01-07,982
2025-01-08,344
2025-01-08,977
2025-01-09,98
2025-01-09,906
2025-01-10,128
2025-01-10,546
2025-01-11,254
2025-01-11,6
2025-01-12,565
2025-01-12,767
2025-01-13,599
2025-01-13,575
2025-01-14,132
2025-01-14,967
2025-01-15,285
2025-01-15,966
2025-01-16,132
2025-01-16,749
2025-01-17,803
2025-01-17,353
2025-01-18,781
2025-01-18,35
2025-01-19,934
2025-01-19,848
2025-01-20,593
2025-01-20,716
2025-01-21,186
2025-01-21,709
2025-01-22,608
2025-01-22,177
2025-01-23,515
2025-01-23,84
2025-01-24,125
2025-01-24,61
2025-01-25,404
2025-01-25,301
2025-01-26,538
2025-01-26,44
2025-01-27,444
2025-01-27,933
2025-01-28,175
2025-01-28,788
2025-01-29,387
2025-01-29,58
2025-01-30,830
2025-01-30,626
2025-01-31,298
2025-01-31,33
2025-02-01,513
2025-02-01,44
2025-02-02,510
2025-02-02,561
2025-02-03,722
2025-02-03,934
2025-02-04,301
2025-02-04,550
2025-02-05,736
2025-02-05,359
2025-02-06,779
2025-02-06,142
2025-02-07,760
2025-02-07,225
2025-02-08,572
2025-02-08,529
2025-02-09,356
2025-02-09,500
2025-02-10,610
2025-02-10,975
2025-02-11,35
2025-02-11,386
2025-02-12,35
2025-02-12,788
2025-02-13,824
2025-02-13,379
2025-02-14,354
2025-02-14,914
2025-02-15,344
2025-02-15,583
2025-02-16,297
2025-02-16,293
2025-02-17,313
2025-02-17,702
2025-02-18,815
2025-02-18,532
2025-02-19,814
2025-02-19,146
2025-02-20,385
2025-02-20,436
2025-02-21,766
2025-02-21,250
2025-02-22,202
2025-02-22,307
2025-02-23,184
2025-02-23,86
2025-02-24,839
2025-02-24,350
2025-02-25,823
2025-02-25,315
2025-02-26,881
2025-02-26,873
2025-02-27,395
2025-02-27,85
2025-02-28,905
2025-02-28,279
2025-03-01,524
2025-03-01,192
2025-03-02,690
2025-03-02,30
2025-03-03,190
2025-03-03,2
2025-03-04,964
2025-03-04,176
2025-03-05,211
2025-03-05,729
2025-03-06,113
2025-03-06,41
2025-03-07,418
2025-03-07,669
2025-03-08,922
2025-03-08,846
2025-03-09,273
2025-03-09,183
2025-03-10,571
2025-03-10,282
2025-03-11,573
2025-03-11,39
2025-03-12,659
2025-03-12,724
2025-03-13,93
2025-03-13,162
2025-03-14,789
2025-03-14,711
2025-03-15,756
2025-03-15,745
2025-03-16,143
2025-03-16,109
2025-03-17,732
2025-03-17,142
2025-03-18,879
2025-03-18,884
2025-03-19,645
2025-03-19,249
2025-03-20,681
2025-03-20,803
2025-03-21,313
2025-03-21,875
2025-03-22,689
2025-03-22,766
2025-03-23,478
2025-03-23,501
2025-03-24,52
2025-03-24,316
2025-03-25,978
2025-03-25,213
2025-03-26,965
2025-03-26,44
2025-03-27,915
2025-03-27,796
2025-03-28,75
2025-03-28,815
2025-03-29,902
2025-03-29,241
2025-03-30,867
2025-03-30,261
2025-03-31,497
2025-03-31,979
2025-04-01,494
2025-04-01,743
2025-04-02,566
2025-04-02,791
2025-04-03,529
2025-04-03,569
2025-04-04,627
2025-04-04,233
2025-04-05,478
2025-04-05,168
2025-04-06,790
2025-04-06,923
2025-04-07,235
2025-04-07,491
2025-04-08,625
2025-04-08,664
2025-04-09,651
2025-04-09,297
2025-04-10,265
2025-04-10,98
2025-04-11,510
2025-04-11,590
2025-04-12,327
2025-04-12,344
2025-04-13,605
2025-04-13,748
2025-04-14,601
2025-04-14,660
2025-04-15,553
2025-04-15,498
2025-04-16,254
2025-04-16,724
2025-04-17,938
2025-04-17,837
2025-04-18,467
2025-04-18,54
2025-04-19,638
2025-04-19,791
2025-04-20,157
2025-04-20,66
2025-04-21,99
2025-04-21,425
2025-04-22,421
2025-04-22,857
2025-04-23,803
2025-04-23,720
2025-04-24,324
2025-04-24,114
2025-04-25,214
2025-04-25,757
2025-04-26,537
2025-04-26,509
2025-04-27,78
2025-04-27,856
2025-04-28,321
2025-04-28,625
2025-04-29,443
2025-04-29,826
2025-04-30,311
2025-04-30,322
2025-05-01,256
2025-05-01,121
2025-05-02,753
2025-05-02,595
2025-05-03,548
2025-05-03,100
2025-05-04,684
2025-05-04,48
2025-05-05,259
2025-05-05,71
2025-05-06,942
2025-05-06,691
2025-05-07,803
2025-05-07,446
2025-05-08,161
2025-05-08,553
2025-05-09,302
2025-05-09,901
2025-05-10,633
2025-05-10,738
2025-05-11,441
2025-05-11,774
2025-05-12,855
2025-05-12,513
2025-05-13,338
2025-05-13,627
2025-05-14,548
2025-05-14,651
2025-05-15,909
2025-05-15,44
2025-05-16,406
2025-05-16,913
2025-05-17,778
2025-05-17,899
2025-05-18,274
2025-05-18,809
2025-05-19,6
2025-05-19,5
2025-05-20,863
2025-05-20,40
2025-05-21,773
2025-05-21,285
2025-05-22,360
2025-05-22,293
2025-05-23,579
2025-05-23,23
2025-05-24,405
2025-05-24,29
2025-05-25,484
2025-05-25,186
2025-05-26,673
2025-05-26,292
2025-05-27,195
2025-05-27,81
2025-05-28,925
2025-05-28,969
2025-05-29,483
2025-05-29,409
2025-05-30,655
2025-05-30,210
2025-05-31,602
2025-05-31,403
2025-06-01,31
2025-06-01,289
2025-06-02,26
2025-06-02,716
2025-06-03,590
2025-06-03,568
2025-06-04,752
2025-06-04,903
2025-06-05,953
2025-06-05,298
2025-06-06,589
2025-06-06,853
2025-06-07,255
2025-06-07,811
2025-06-08,283
2025-06-08,678
2025-06-09,572
2025-06-09,534
2025-06-10,826
2025-06-10,516
2025-06-11,805
2025-06-11,836
2025-06-12,151
2025-06-12,459
2025-06-13,449
2025-06-13,544
2025-06-14,728
2025-06-14,188
2025-06-15,644
2025-06-15,957
2025-06-16,897
2025-06-16,143
2025-06-17,572
2025-06-17,666
2025-06-18,501
2025-06-18,529
2025-06-19,255
2025-06-19,262
2025-06-20,433
2025-06-20,241
2025-06-21,927
2025-06-21,120
2025-06-22,330
2025-06-22,924
2025-06-23,665
2025-06-23,465
2025-06-24,733
2025-06-24,271
2025-06-25,310
2025-06-25,695
2025-06-26,100
2025-06-26,337
2025-06-27,698
2025-06-27,761
2025-06-28,894
2025-06-28,169
2025-06-29,65
2025-06-29,516
2025-06-30,465
2025-06-30,882
2025-07-01,258
2025-07-01,277
2025-07-02,708
2025-07-02,694
2025-07-03,514
2025-07-03,860
2025-07-04,620
2025-07-04,260
2025-07-05,85
2025-07-05,215
2025-07-06,787
2025-07-06,434
2025-07-07,964
2025-07-07,785
2025-07-08,640
2025-07-08,111
2025-07-09,929
2025-07-09,119
2025-07-10,927
2025-07-10,400
2025-07-11,187
2025-07-11,511
2025-07-12,428
2025-07-12,165
2025-07-13,932
2025-07-13,162
2025-07-14,230
2025-07-14,931
2025-07-15,586
2025-07-15,868
2025-07-16,435
2025-07-16,127
2025-07-17,543
2025-07-17,461
2025-07-18,837
2025-07-18,255
2025-07-19,783
2025-07-19,179
2025-07-20,255
2025-07-20,575
2025-07-21,198
2025-07-21,446
2025-07-22,301
2025-07-22,304
2025-07-23,136
2025-07-23,384
2025-07-24,342
2025-07-24,607
2025-07-25,731
2025-07-25,8
2025-07-26,123
2025-07-26,837
2025-07-27,981
2025-07-27,999
2025-07-28,714
2025-07-28,120
2025-07-29,861
2025-07-29,194
2025-07-30,623
2025-07-30,88
2025-07-31,893
2025-07-31,503
2025-08-01,317
2025-08-01,159
2025-08-02,710
2025-08-02,652
2025-08-03,394
2025-08-03,372
2025-08-04,29
2025-08-04,321
2025-08-05,583
2025-08-05,821
2025-08-06,962
2025-08-06,341
2025-08-07,290
2025-08-07,941
2025-08-08,536
2025-08-08,231
2025-08-09,346
2025-08-09,278
2025-08-10,441
2025-08-10,323
2025-08-11,810
2025-08-11,175
2025-08-12,55
2025-08-12,695
2025-08-13,790
2025-08-13,738
2025-08-14,348
2025-08-14,227
2025-08-15,472
2025-08-15,620
2025-08-16,200
2025-08-16,248
2025-08-17,996
2025-08-17,587
2025-08-18,39
2025-08-18,524
2025-08-19,485
2025-08-19,804
2025-08-20,6
2025-08-20,689
2025-08-21,748
2025-08-21,11
2025-08-22,812
2025-08-22,784
2025-08-23,303
2025-08-23,65
2025-08-24,750
2025-08-24,154
2025-08-25,916
2025-08-25,948
2025-08-26,70
2025-08-26,989
2025-08-27,56
2025-08-27,974
2025-08-28,288
2025-08-28,431
2025-08-29,736
2025-08-29,35
2025-08-30,498
2025-08-30,363
2025-08-31,25
2025-08-31,452
2025-09-01,669
2025-09-01,723
2025-09-02,422
2025-09-02,48
2025-09-03,12
2025-09-03,163
2025-09-04,472
2025-09-04,58
2025-09-05,943
2025-09-05,752
2025-09-06,939
2025-09-06,607
2025-09-07,698
2025-09-07,379
2025-09-08,881
2025-09-08,824
2025-09-09,213
2025-09-09,711
2025-09-10,561
2025-09-10,428
2025-09-11,256
2025-09-11,268
2025-09-12,523
2025-09-12,167
2025-09-13,359
2025-09-13,444
2025-09-14,475
2025-09-14,69
2025-09-15,124
2025-09-15,125
2025-09-16,809
2025-09-16,754
2025-09-17,659
2025-09-17,131
2025-09-18,347
2025-09-18,79
2025-09-19,21
2025-09-19,166
2025-09-20,191
2025-09-20,757
2025-09-21,979
2025-09-21,62
2025-09-22,696
2025-09-22,86
2025-09-23,867
2025-09-23,159
2025-09-24,278
2025-09-24,507
2025-09-25,309
2025-09-25,547
2025-09-26,630
2025-09-26,58
2025-09-27,36
2025-09-27,276
2025-09-28,753
2025-09-28,404
2025-09-29,633
2025-09-29,4
2025-09-30,322
2025-09-30,876
2025-10-01,912
2025-10-01,758
2025-10-02,570
2025-10-02,500
2025-10-03,82
2025-10-03,570
2025-10-04,189
2025-10-04,82
2025-10-05,499
2025-10-05,181
2025-10-06,856
2025-10-06,462
2025-10-07,673
2025-10-07,933
2025-10-08,235
2025-10-08,31
2025-10-09,161
2025-10-09,969
2025-10-10,489
2025-10-10,144
2025-10-11,844
2025-10-11,958
2025-10-12,189
2025-10-12,432
